,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_bins,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
7947,711807333,Existing Customer,37,F,2,College,Single,Less than $40K,Blue,26,1,1,2,1438.3,0,1438.3,0.587,3948,84,0.68,0,30대,5.35E-05,0.99995
7948,816086508,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,42,1,3,3,1438.3,0,1438.3,0.677,4624,73,0.587,0,40대,0.00033251,0.99967
7949,714424533,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655,0,1655,0.496,2156,37,0.194,0,40대,0.99169,0.00831
7950,779536233,Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,1,1,1438.3,601,837.3,1,4669,83,0.729,0.418,40대,3.48E-05,0.99997
7951,710794983,Existing Customer,41,F,3,High School,Single,Unknown,Blue,32,2,1,1,4745,1157,3588,0.965,4705,78,0.902,0.244,40대,3.35E-05,0.99997
7952,779890833,Existing Customer,51,F,2,High School,Divorced,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.765,4866,65,0.625,0,50대,3.23E-05,0.99997
7953,779837808,Existing Customer,53,F,2,High School,Married,$40K - $60K,Blue,37,1,4,3,5182,2500,2682,0.869,5012,85,0.809,0.482,50대,0.00035539,0.99964
7954,713748708,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,2,4,1438.3,0,1438.3,0.35,1757,44,0.467,0,40대,0.99706,0.00294141
7955,709123908,Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,36,2,3,2,4287,0,4287,0.807,4874,82,0.708,0,40대,0.00017987,0.99982
7956,816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812,1798,14,0.735,2921,44,0.692,0.992,50대,0.99752,0.00248146
7957,743800833,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,46,2,1,1,2304,1144,1160,0.772,4505,85,1.179,0.497,50대,3.35E-05,0.99997
7958,806415183,Existing Customer,51,F,0,Doctorate,Married,Unknown,Blue,46,1,3,3,13623,1432,12191,0.594,4534,83,0.886,0.105,50대,0.00037564,0.99962
7959,794054058,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,44,1,1,1,2765,0,2765,0.465,4010,59,0.513,0,50대,3.32E-05,0.99997
7960,771907158,Existing Customer,54,M,5,Unknown,Married,$120K +,Blue,42,1,1,3,3731,1903,1828,0.915,4667,88,0.725,0.51,50대,0.00010512,0.99989
7961,815789883,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,41,1,3,2,2485,861,1624,0.566,4728,81,0.761,0.346,40대,0.00018146,0.99982
7962,712177908,Existing Customer,50,F,4,College,Single,Less than $40K,Blue,36,1,3,1,2446,1763,683,0.598,4310,75,0.875,0.721,50대,0.00011061,0.99989
7963,711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020,0,2020,0.716,2621,45,0.552,0,40대,0.99549,0.00451007
7964,793379058,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,2,1,2214,1025,1189,0.567,5084,82,0.745,0.463,40대,7.12E-05,0.99993
7965,720480183,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,1,2,1,1811,787,1024,0.585,4882,80,1.162,0.435,40대,7.83E-05,0.99992
7966,712974558,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,43,1,3,1,5254,0,5254,0.651,4546,89,0.712,0,50대,0.00010546,0.99989
7967,717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821,1486,335,0.827,2824,43,0.387,0.816,30대,0.99558,0.00441892
7968,712200033,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,1,3,3,3024,0,3024,0.75,4983,78,0.733,0,40대,0.00030842,0.99969
7969,713563383,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,36,1,3,3,1930,952,978,0.67,3862,80,0.818,0.493,50대,0.00034503,0.99965
7970,802795608,Existing Customer,54,F,2,High School,Single,Less than $40K,Blue,48,1,3,2,1517,556,961,0.622,4981,82,0.864,0.367,50대,0.00017486,0.99983
7971,787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024,0,2024,0.801,2870,36,0.5,0,30대,0.98429,0.01571
7972,709520058,Attrited Customer,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,19138,0,19138,0.482,2028,43,0.303,0,50대,0.99179,0.00821
7973,819690933,Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,51,2,3,1,16835,897,15938,0.767,4059,80,0.778,0.053,50대,0.00010182,0.9999
7974,820694133,Attrited Customer,60,F,0,High School,Married,Unknown,Blue,55,4,1,3,5549,0,5549,0.703,2412,38,0.52,0,60대 이상,0.98723,0.01277
7975,711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2145,0,2145,0.577,2465,42,0.355,0,40대,0.99673,0.00326528
7976,717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,1,3,2,4654,1349,3305,0.81,4277,71,0.69,0.29,40대,0.00019191,0.99981
7977,712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114,0,9114,0.654,2740,52,0.625,0,40대,0.99683,0.00317458
7978,716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043,2054,989,0.735,4833,85,0.667,0.675,30대,0.00017969,0.99982
7979,716060358,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,45,2,2,2,4621,913,3708,0.917,4952,82,0.745,0.198,50대,0.00011382,0.99989
7980,709158333,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,28,2,2,1,2758,461,2297,0.58,4244,96,0.778,0.167,40대,7.20E-05,0.99993
7981,721113333,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,1,2,3,1740,0,1740,0.811,4751,93,0.86,0,50대,0.00016428,0.99984
7982,712620858,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,36,1,2,2,7744,1804,5940,0.942,4572,60,0.935,0.233,30대,0.00017274,0.99983
7983,712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,1,2,2,3350,1335,2015,0.781,4906,89,0.561,0.399,50대,0.00013393,0.99987
7984,715463133,Existing Customer,40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516,1427,33089,0.706,3699,64,0.488,0.041,40대,9.30E-05,0.99991
7985,716551533,Existing Customer,47,F,1,High School,Single,Unknown,Blue,36,2,1,3,2874,2201,673,0.718,4779,86,0.792,0.766,40대,8.45E-05,0.99992
7986,771220758,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,27,1,1,2,2896,2100,796,0.728,4614,83,0.694,0.725,40대,8.27E-05,0.99992
7987,709920258,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,1,3,9294,1764,7530,1.026,4531,73,0.738,0.19,40대,9.61E-05,0.9999
7988,708959583,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,1,2,2,9389,727,8662,0.533,3415,84,0.556,0.077,40대,0.00011065,0.99989
7989,712510833,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,30,2,3,3,9317,847,8470,0.765,4121,81,0.723,0.091,40대,0.00030519,0.99969
7990,710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20,2,1,3,7452,1656,5796,0.6,3339,51,0.962,0.222,30대,8.45E-05,0.99992
7991,712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817,0,1817,0.583,2216,44,0.833,0,30대,0.99452,0.00548
7992,788502858,Existing Customer,58,M,3,High School,Single,$80K - $120K,Blue,51,2,2,1,10021,1952,8069,0.699,4431,68,0.581,0.195,50대,6.92E-05,0.99993
7993,721139808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36,1,2,1,2344,1081,1263,0.619,3889,80,0.86,0.461,40대,7.12E-05,0.99993
7994,711375558,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,34,2,3,1,3072,1734,1338,0.754,4540,78,0.857,0.564,40대,0.00011153,0.99989
7995,713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,1,1946,1430,516,0.564,4643,87,0.812,0.735,30대,0.00012373,0.99988
7996,709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471,0,1471,0.624,2253,48,0.455,0,50대,0.99686,0.00314223
7997,719860308,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0,40대,0.99671,0.00329379
7998,714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484,0,1484,0.2,1664,39,0.5,0,40대,0.99701,0.00299329
7999,716315508,Attrited Customer,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233,2517,716,0,1339,32,0,0.779,30대,0.99855,0.00144667
8000,717651333,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,43,1,3,1,1745,1168,577,0.701,4562,67,0.634,0.669,50대,0.00010848,0.99989
8001,798489258,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53,1,3,1,3709,1197,2512,0.824,5557,82,1,0.323,50대,0.00010469,0.9999
8002,710742408,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,43,2,1,3,2160,2057,103,0.858,4518,93,0.788,0.952,50대,9.01E-05,0.99991
8003,812089383,Existing Customer,41,M,5,Unknown,Single,$80K - $120K,Blue,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62,40대,0.00021724,0.99978
8004,711968358,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,44,1,2,1,2638,1423,1215,0.551,4153,77,0.925,0.539,50대,7.20E-05,0.99993
8005,794227308,Existing Customer,56,M,2,College,Married,$80K - $120K,Blue,50,1,1,3,10214,1433,8781,0.64,4493,79,0.881,0.14,50대,9.01E-05,0.99991
8006,719845908,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,36,2,1,3,3240,0,3240,0.812,4803,83,0.804,0,50대,9.88E-05,0.9999
8007,716851908,Existing Customer,58,F,5,Unknown,Married,$40K - $60K,Blue,47,1,3,3,2038,1099,939,0.809,4784,70,0.75,0.539,50대,0.00034328,0.99966
8008,720599658,Existing Customer,49,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,1,1438.3,0,1438.3,0.57,5104,75,0.63,0,40대,7.08E-05,0.99993
8009,720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716,50대,0.99892,0.0010775
8010,827442858,Existing Customer,56,M,3,High School,Divorced,$80K - $120K,Blue,52,2,3,1,8111,2051,6060,0.999,3719,69,0.643,0.253,50대,0.00010943,0.99989
8011,779034708,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41,1,3,1,10730,970,9760,0.645,4939,71,0.972,0.09,60대 이상,0.0001347,0.99987
8012,718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,2,3,1,2872,357,2515,0.869,2629,41,0.64,0.124,40대,0.99143,0.00857
8013,714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,3,2,1567,0,1567,0.424,2138,41,0.577,0,40대,0.99487,0.00513
8014,719176308,Attrited Customer,43,M,3,College,Divorced,$80K - $120K,Blue,32,6,3,2,7278,0,7278,0.618,2120,43,0.593,0,40대,0.99452,0.00548
8015,769662033,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0,40대,0.00018612,0.99981
8016,721020858,Existing Customer,34,F,1,College,Single,Unknown,Blue,20,2,2,2,3190,1959,1231,0.622,4220,66,0.61,0.614,30대,0.00010387,0.9999
8017,714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470,458,1012,0.543,2383,39,0.444,0.312,30대,0.99427,0.00573
8018,710838108,Existing Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,1,4,1,3081,2517,564,0.572,4317,72,0.714,0.817,40대,0.0001311,0.99987
8019,712662783,Attrited Customer,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3793,2517,1276,0.512,2577,57,0.629,0.664,40대,0.99896,0.00103551
8020,713160258,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,1,2,3,3034,2033,1001,0.642,4349,90,0.731,0.67,50대,0.00019143,0.99981
8021,778163508,Existing Customer,37,F,2,High School,Married,Unknown,Blue,27,2,1,2,5245,1044,4201,0.673,4938,70,0.892,0.199,30대,5.35E-05,0.99995
8022,713785608,Existing Customer,49,F,1,Doctorate,Single,Less than $40K,Blue,40,1,2,3,2960,0,2960,0.962,4918,63,0.75,0,40대,0.00026001,0.99974
8023,779905008,Attrited Customer,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779,0,1779,0.856,2660,41,0.323,0,50대,0.9863,0.0137
8024,789491058,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,34,2,3,1,1620,0,1620,0.73,4570,82,0.952,0,40대,0.00011377,0.99989
8025,793736958,Existing Customer,49,M,3,High School,Single,$120K +,Blue,43,1,2,1,21680,1587,20093,0.605,4410,86,0.72,0.073,40대,6.92E-05,0.99993
8026,720961383,Attrited Customer,47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952,0,2952,0.82,2907,60,0.875,0,40대,0.99819,0.00181217
8027,714202008,Attrited Customer,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918,2517,1401,0.47,2115,42,0.448,0.642,50대,0.99431,0.00569
8028,721479108,Existing Customer,52,M,1,Uneducated,Single,$120K +,Blue,41,1,1,3,12764,0,12764,0.71,3332,64,0.882,0,50대,8.94E-05,0.99991
8029,715549158,Existing Customer,29,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0,20대,3.94E-05,0.99996
8030,710308983,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,39,1,1,3,3287,2517,770,0.586,4148,83,0.66,0.766,50대,9.61E-05,0.9999
8031,710981583,Existing Customer,44,F,5,Unknown,Single,$40K - $60K,Blue,36,2,1,2,3891,1015,2876,0.755,5131,86,0.72,0.261,40대,6.25E-05,0.99994
8032,712704933,Attrited Customer,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,3,3,4048,0,4048,0.601,2227,41,0.464,0,40대,0.99677,0.00323086
8033,716165508,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,40,2,1,1,3559,0,3559,0.585,4498,94,0.649,0,50대,3.42E-05,0.99997
8034,710630583,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,39,2,1,1,2843,1752,1091,0.624,3738,77,0.604,0.616,40대,3.35E-05,0.99997
8035,709571958,Existing Customer,58,F,2,Graduate,Single,Less than $40K,Blue,47,1,1,2,2127,0,2127,0.735,4401,65,0.667,0,50대,5.51E-05,0.99994
8036,790115358,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,32,2,1,2,4325,2418,1907,0.796,4588,77,0.791,0.559,30대,6.05E-05,0.99994
8037,715904433,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,34,1,3,2,1695,0,1695,0.453,2055,46,0.314,0,40대,0.99458,0.00542
8038,709078908,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,32,1,2,3,2648,1539,1109,0.94,4926,89,0.816,0.581,40대,0.00019311,0.99981
8039,717541308,Existing Customer,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,2,3,2602,1441,1161,0.704,4838,85,0.735,0.554,60대 이상,0.00019143,0.99981
8040,779916408,Existing Customer,39,F,4,Graduate,Single,Unknown,Blue,23,1,3,2,1811,0,1811,0.835,4934,70,0.628,0,30대,0.00018864,0.99981
8041,714979383,Existing Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,2,2,1891,1134,757,0.636,5255,77,0.833,0.6,50대,0.00011811,0.99988
8042,711691608,Attrited Customer,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881,2450,431,0.629,2450,49,0.531,0.85,40대,0.99686,0.00314112
8043,788930358,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,28,2,2,2,2827,1896,931,0.739,3891,81,1.025,0.671,40대,0.00011605,0.99988
8044,716351208,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095,2517,1578,0.57,4175,77,1.026,0.615,40대,0.00019191,0.99981
8045,708266883,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666,0,1666,0.713,2312,35,0.25,0,30대,0.9948,0.0052
8046,718858683,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0,40대,0.00016883,0.99983
8047,771617883,Existing Customer,54,F,2,High School,Single,$40K - $60K,Blue,42,1,2,2,2205,1313,892,0.929,4904,82,0.673,0.595,50대,0.00011065,0.99989
8048,718001508,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,1,1,2,2890,2150,740,0.657,4377,84,0.867,0.744,40대,5.72E-05,0.99994
8049,708995283,Existing Customer,50,F,1,Graduate,Unknown,Unknown,Blue,36,1,1,3,10417,2290,8127,1.122,4871,75,1.027,0.22,50대,8.70E-05,0.99991
8050,721173183,Existing Customer,57,F,2,Uneducated,Married,Unknown,Blue,43,2,1,2,2363,1876,487,0.795,4984,85,0.667,0.794,50대,5.66E-05,0.99994
8051,711102858,Attrited Customer,48,F,2,Doctorate,Single,Unknown,Blue,36,4,2,3,3137,860,2277,0.304,1618,34,0.097,0.274,40대,0.9964,0.00359603
8052,711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483,0,1483,0.707,2520,40,0.429,0,50대,0.99686,0.00314112
8053,787466808,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,22,2,2,3,3009,2517,492,0.735,5329,82,0.745,0.836,30대,0.00018057,0.99982
8054,716116383,Existing Customer,45,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,1,5087,2517,2570,0.765,4682,77,0.711,0.495,40대,7.08E-05,0.99993
8055,713257083,Existing Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,36,1,3,1,1925,1202,723,0.518,4343,66,0.737,0.624,40대,0.00012505,0.99987
8056,772661808,Existing Customer,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234,2055,5179,0.703,5051,83,0.66,0.284,50대,5.72E-05,0.99994
8057,713382558,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,42,1,1,2,2063,953,1110,0.868,4304,81,0.761,0.462,50대,5.56E-05,0.99994
8058,717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530,1233,4297,0.859,5270,78,1,0.223,50대,0.00015435,0.99985
8059,712993008,Existing Customer,58,F,1,Unknown,Single,Less than $40K,Blue,48,4,3,1,3819,1882,1937,0.809,4533,68,0.889,0.493,50대,0.00011192,0.99989
8060,824763783,Existing Customer,59,F,0,College,Single,Less than $40K,Blue,55,2,2,3,2645,1127,1518,0.623,4251,76,0.767,0.426,50대,0.00015971,0.99984
8061,771730758,Existing Customer,51,F,1,High School,Single,Unknown,Blue,39,4,3,2,5448,0,5448,1.011,4443,75,1.083,0,50대,0.00016413,0.99984
8062,780265458,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,42,4,2,2,3495,1427,2068,0.563,4466,85,0.889,0.408,50대,0.00011703,0.99988
8063,714256758,Existing Customer,50,M,2,Unknown,Single,$60K - $80K,Blue,36,3,1,1,8074,0,8074,0.528,4347,66,0.535,0,50대,3.65E-05,0.99996
8064,710292333,Attrited Customer,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772,0,7772,0.896,2618,52,0.576,0,40대,0.99808,0.00191647
8065,712171158,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,30,6,1,1,3124,0,3124,0.879,4986,79,0.795,0,40대,3.23E-05,0.99997
8066,787339158,Attrited Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,6,3,8688,0,8688,0.426,2361,41,0.464,0,50대,0.99556,0.00444033
8067,788782008,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Gold,30,4,3,2,15987,0,15987,0.658,4146,69,0.533,0,40대,0.00023636,0.99976
8068,714848958,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109,897,14212,0.494,2315,43,0.303,0.059,40대,0.98751,0.01249
8069,714987633,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2,3,4953,2039,2914,0.68,4026,53,0.828,0.412,40대,0.00019864,0.9998
8070,717684858,Existing Customer,50,M,3,Uneducated,Single,$120K +,Blue,38,6,3,3,22304,1333,20971,0.463,5002,60,0.5,0.06,50대,0.00032275,0.99968
8071,767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893,0,1893,0.691,5176,91,0.784,0,20대,0.00027607,0.99972
8072,709901058,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232,1163,1069,0.557,4185,80,0.778,0.521,30대,6.26E-05,0.99994
8073,823149483,Existing Customer,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766,0,1766,0.769,4643,76,0.617,0,50대,0.00037316,0.99963
8074,780073158,Existing Customer,59,M,0,High School,Single,Less than $40K,Blue,44,2,1,1,3790,1149,2641,0.597,4455,85,0.604,0.303,50대,2.77E-05,0.99997
8075,779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392,1429,4963,0.682,4069,66,0.737,0.224,30대,0.00019311,0.99981
8076,713144208,Attrited Customer,51,F,0,High School,Married,Unknown,Blue,42,1,4,4,9989,568,9421,0.52,2053,49,0.485,0.057,50대,0.99808,0.00191756
8077,771594783,Attrited Customer,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0,50대,0.99825,0.00175321
8078,816613158,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,43,2,3,1,2559,1514,1045,0.57,4117,69,0.643,0.592,40대,0.00014734,0.99985
8079,770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516,1198,33318,0.615,4826,70,0.667,0.035,50대,0.00017949,0.99982
8080,712300683,Existing Customer,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0,40대,6.44E-05,0.99994
8081,714536208,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,1,2,3,2473,1675,798,0.648,4203,73,0.872,0.677,50대,0.00020424,0.9998
8082,784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022,1680,2342,0.579,3776,84,0.826,0.418,30대,0.00011377,0.99989
8083,713784558,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510,941,2569,0.717,4833,77,0.75,0.268,50대,0.00017969,0.99982
8084,719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347,1900,447,0.845,2447,47,0.621,0.81,50대,0.99673,0.00326528
8085,720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632,0,1632,0.621,2509,47,0.424,0,50대,0.9983,0.00169532
8086,708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522,0,1522,0.482,2241,36,0.8,0,40대,0.99714,0.00286097
8087,781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085,1528,557,0.664,3805,79,0.795,0.733,40대,3.35E-05,0.99997
8088,718825908,Existing Customer,60,F,1,Doctorate,Single,Unknown,Blue,47,1,1,1,3803,1448,2355,0.565,4575,78,0.592,0.381,60대 이상,4.51E-05,0.99995
8089,716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165,2517,648,0.748,2751,49,1.042,0.795,40대,0.99499,0.00501
8090,714924483,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,3,2,4628,2327,2301,0.611,4226,92,0.736,0.503,60대 이상,0.00018558,0.99981
8091,779922183,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253,1981,272,0.55,4758,81,0.723,0.879,50대,0.00010386,0.9999
8092,719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655,2283,372,0.751,2386,49,0.485,0.86,40대,0.99513,0.00487126
8093,712559058,Existing Customer,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882,1525,19357,0.828,4765,76,0.767,0.073,50대,0.00015005,0.99985
8094,717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306,706,2600,0.814,4772,76,0.9,0.214,40대,9.01E-05,0.99991
8095,790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052,0,2052,0.77,4289,72,0.674,0,40대,5.56E-05,0.99994
